provider,team_id_source,team_id_master,team,club,opponent,opponent_id_master,age_group,gender,state,date,home_away,gf,ga,result,competition,venue,city,source_url,scraped_at
gotsport,404579.0,09e35978375f,Roadrunners SC G2016 White,Roadrunners SC,Palatine Celtic SC 2017G Black,542880,U10,F,IL,2025-04-13,H,8.0,2.0,W,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/404579.0/game-history,2025-10-16T17:28:13.833850
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,STLDA 2016G Select Navy,509887,U10,F,IL,2025-04-13,H,3.0,3.0,D,Fall,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709772
gotsport,532768.0,b701c5c5d09f,FSC - 2015/2016 Girls Red,Firebirds SC,Palatine Celtic 2015G Green,412231,U10,F,IL,2025-04-13,H,1.0,3.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/532768.0/game-history,2025-10-16T17:29:39.760712
gotsport,410008.0,6fec0eeae9fa,Evolution 2016 Girls Mercurial,Evolution SC,Roma FC 2016G Blue,597517,U10,F,IL,2025-04-13,A,1.0,2.0,L,Woodridge April Showers Cup,Arc Soccer Complex,,https://rankings.gotsport.com/teams/410008.0/game-history,2025-10-16T17:28:25.998827
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,SLSG MO G 2015 Inter Milan,504066,U10,F,IL,2025-04-13,A,2.0,1.0,W,SLSG Spring Classic,OFSP,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852128
gotsport,599594.0,3adcb81e795c,FC Mirage 2016 Girls RED,FC Mirage,Carol Stream Panthers 2015 Girls Pre-Academy 1,541197,U10,F,IL,2025-04-12,H,0.0,5.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/599594.0/game-history,2025-10-16T17:30:39.145862
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2017 PFCU Pride,389140,U10,F,IL,2025-04-12,H,6.0,1.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733919
gotsport,532768.0,b701c5c5d09f,FSC - 2015/2016 Girls Red,Firebirds SC,Plainfield United SC 2015G Select White,556178,U10,F,IL,2025-04-12,A,1.0,1.0,D,Woodridge April Showers Cup,Arc Soccer Complex,,https://rankings.gotsport.com/teams/532768.0/game-history,2025-10-16T17:29:39.760809
gotsport,404579.0,09e35978375f,Roadrunners SC G2016 White,Roadrunners SC,Roma FC 2016G Blue,597517,U10,F,IL,2025-04-12,A,0.0,4.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/404579.0/game-history,2025-10-16T17:28:13.833896
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,CarShield FC Gotham 2016G,366681,U10,F,IL,2025-04-12,A,3.0,1.0,W,Fall,Vetta Game Time,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709782
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2016 PFCU Racing,431236,U10,F,IL,2025-04-12,H,1.0,4.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733939
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,2016 PFCU Wave,389142,U10,F,IL,2025-04-12,H,0.0,1.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076041
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,Illinois FC 16G Orange,451598,U10,F,IL,2025-04-12,A,7.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076052
gotsport,410008.0,6fec0eeae9fa,Evolution 2016 Girls Mercurial,Evolution SC,Roadrunners SC G2016 White,404579,U10,F,IL,2025-04-12,A,5.0,1.0,W,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/410008.0/game-history,2025-10-16T17:28:25.998837
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,MidState 2015 Girls,269491,U10,F,IL,2025-04-12,H,0.0,1.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995456
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,SASA Spirits 2016G East,329735,U10,F,IL,2025-04-12,A,1.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995433
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,ECSA 2015 G Navy,393726,U10,F,IL,2025-04-12,A,2.0,2.0,D,SLSG Spring Classic,OFSP,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852148
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,2015 PFCU Dash,141702,U10,F,IL,2025-04-12,A,4.0,5.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726452
gotsport,410008.0,6fec0eeae9fa,Evolution 2016 Girls Mercurial,Evolution SC,Palatine Celtic SC 2017G Black,542880,U10,F,IL,2025-04-12,H,10.0,0.0,W,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/410008.0/game-history,2025-10-16T17:28:25.998846
gotsport,556178.0,6531af4e7df7,Plainfield United SC 2015G Select Green,United Elite,FSC - 2015 Girls Red,532768,U10,F,IL,2025-04-12,H,1.0,1.0,D,Woodridge April Showers Cup,Arc Soccer Complex,,https://rankings.gotsport.com/teams/556178.0/game-history,2025-10-16T17:30:20.314920
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,Rockwood United - 2015G - Geoffroy,501516,U10,F,IL,2025-04-12,H,2.0,7.0,L,SLSG Spring Classic,OFSP,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.852168
gotsport,556178.0,6531af4e7df7,Plainfield United SC 2015G Select Green,United Elite,Palatine Celtic 2015G Green,412231,U10,F,IL,2025-04-12,A,1.0,3.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/556178.0/game-history,2025-10-16T17:30:20.314948
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,Midland United Lady Knights U9,524043,U10,F,IL,2025-04-12,A,1.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386263
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,FC Central Illinois 2016 Girls,266276,U10,F,IL,2025-04-12,A,4.0,1.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386246
gotsport,532768.0,b701c5c5d09f,FSC - 2015/2016 Girls Red,Firebirds SC,Tinley Park Bobcats 2015G,582723,U10,F,IL,2025-04-12,H,0.0,0.0,D,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/532768.0/game-history,2025-10-16T17:29:39.760875
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,SASA Spirits 2015G White,259326,U10,F,IL,2025-04-12,H,5.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493731
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,MidState 2015 Girls,269491,U10,F,IL,2025-04-12,H,2.0,4.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493755
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,SASA Spirits 2015G White,259326,U10,F,IL,2025-04-12,A,0.0,5.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439465
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,SASA Spirits 2016G East,329735,U10,F,IL,2025-04-12,H,0.0,7.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439494
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,2017G Fire Soccer Club,457542,U10,F,IL,2025-04-12,A,9.0,1.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726428
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,2015 PFCU Dash,141702,U10,F,IL,2025-04-12,H,1.0,5.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484401
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,2016 PFCU Racing,431236,U10,F,IL,2025-04-12,H,0.0,1.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484391
gotsport,599594.0,3adcb81e795c,FC Mirage 2016 Girls RED,FC Mirage,AYSO 300 UNITED ETP 2015/16 GIRLS,591096,U10,F,IL,2025-04-12,A,1.0,8.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/599594.0/game-history,2025-10-16T17:30:39.145820
gotsport,404579.0,09e35978375f,Roadrunners SC G2016 White,Roadrunners SC,Evolution 2016 Girls Mercurial East,410008,U10,F,IL,2025-04-12,H,1.0,5.0,L,Woodridge April Showers Cup,Jefferson Junior High,,https://rankings.gotsport.com/teams/404579.0/game-history,2025-10-16T17:28:13.833873
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,2016 PFCU Wave,389142,U10,F,IL,2025-04-06,A,1.0,6.0,L,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709803
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,Inter AC 2015 Select Girls,488157,U10,F,IL,2025-04-06,A,1.0,3.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493778
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,2016 PFCU Racing,431236,U10,F,IL,2025-04-06,H,5.0,1.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076070
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SASA Spirits 2017G East,383403,U10,F,IL,2025-04-06,H,2.0,0.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076061
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Metro Alliance FC 2017G Premier,372022,U10,F,IL,2025-04-06,H,4.0,5.0,L,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359672
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,Gateway Rush 2017 Girls United (7v7),498309,U10,F,IL,2025-04-06,A,0.0,0.0,D,Glen-Ed Spring Kick-Off,Glen-Ed West,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726475
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,SASA Spirits 2016G East,329735,U10,F,IL,2025-04-06,A,1.0,5.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386279
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Shock,406389,U10,F,IL,2025-04-06,A,2.0,1.0,W,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995519
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,NSFC 2017G BLACK,588975,U10,F,IL,2025-04-06,A,8.0,0.0,W,North Shore Preseason Classic,Sport Complex at Heritage Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294633
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Glen-Ed SC 16G Germany,396578,U10,F,IL,2025-04-06,H,6.0,1.0,W,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995478
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,SASA Spirits 2017G East,383403,U10,F,IL,2025-04-05,A,2.0,5.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386312
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,G2016 United White,515818,U10,F,IL,2025-04-05,A,0.0,0.0,D,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995542
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,Metro Alliance FC 2015G South Elite,325467,U10,F,IL,2025-04-05,H,7.0,0.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493812
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SASA Spirits 2017G East,383403,U10,F,IL,2025-04-05,H,4.0,0.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076089
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,FC Central Illinois 2017/2016 Girls,514763,U10,F,IL,2025-04-05,A,6.0,2.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076080
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,Glen-Ed SC 17G Spain (7v7),396580,U10,F,IL,2025-04-05,A,0.0,0.0,D,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726522
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,G2016 United Red,515821,U10,F,IL,2025-04-05,H,5.0,7.0,L,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726500
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,FC Central Illinois 2017/2016 Girls,514763,U10,F,IL,2025-04-05,H,11.0,0.0,W,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386296
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,Aurora Eagles SC Girls,599645,U10,F,IL,2025-04-05,A,6.0,0.0,W,North Shore Preseason Classic,Sport Complex at Heritage Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294662
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,Illinois FC 15G Orange,503819,U10,F,IL,2025-04-05,A,3.0,4.0,L,SASA Spirits,SASA Soccer Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493836
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Shock,406389,U10,F,IL,2025-04-05,H,7.0,2.0,W,Glen-Ed Spring Kick-Off,Glen-Ed West,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709813
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Calcio Hawks Rush 2017 Lady Hawks,596195,U10,F,IL,2025-04-05,A,0.0,0.0,D,Glen-Ed Spring Kick-Off,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359692
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Glen-Ed SC 16G Scotland,553784,U10,F,IL,2025-04-05,H,0.0,0.0,D,Glen-Ed Spring Kick-Off,Glen-Ed West,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359682
gotsport,549663.0,221b59bd2575,HOTC Elite 2017-16G,Heart of The City,FC Mirage 2016,432408,U10,F,IL,2025-04-04,H,1.0,0.0,W,North Shore Preseason Classic,Sport Complex at Heritage Park,,https://rankings.gotsport.com/teams/549663.0/game-history,2025-10-16T17:30:10.294677
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Steamer's Crew 2016G YDP Costa Rica,368476,U10,F,IL,2025-03-30,H,2.0,1.0,W,Fall,xBelle Clair Soccer Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359702
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,2016 QCS Girls,479573,U10,F,IL,2025-03-30,H,2.0,1.0,W,Midwest Spring Kickoff Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633538
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,STLDA 2016G Select Red,509888,U10,F,IL,2025-03-29,A,1.0,1.0,D,Fall,Sportport,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115123
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,FK enVISION - U9 Girls,518646,U10,F,IL,2025-03-29,A,2.0,1.0,W,Midwest Spring Kickoff Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633596
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,BSA 2016 Girls,527645,U10,F,IL,2025-03-29,H,3.0,2.0,W,Midwest Spring Kickoff Cup,TBK Bank Sports Complex ILLOWA ONLY,,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633577
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2016 West Ham,504071,U10,F,IL,2025-03-28,A,3.0,0.0,W,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.988056
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Illinois FC 16G Orange,451598,U10,F,IL,2025-03-22,A,8.0,1.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995586
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Cottleville United 2016G Black,506789,U10,F,IL,2025-03-22,A,4.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709824
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,2017G Fire Soccer Club,457542,U10,F,IL,2025-03-22,H,1.0,1.0,D,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386351
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,Midland United Lady Knights U9,524043,U10,F,IL,2025-03-22,H,3.0,0.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386334
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,Illinois FC 16G Orange,451598,U10,F,IL,2025-03-22,H,6.0,0.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995565
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,2016 PFCU Wave,389142,U10,F,IL,2025-03-22,A,0.0,6.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439522
gotsport,451598.0,18f6d9a121d2,Illinois FC 2016/2017 Girls Orange,Illinois FC,2016 PFCU Wave,389142,U10,F,IL,2025-03-22,H,1.0,8.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/451598.0/game-history,2025-10-16T17:29:04.439549
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,2016 PFCU Racing,431236,U10,F,IL,2025-03-22,A,0.0,3.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484411
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Metro Alliance Irish FC 2016G,263639,U10,F,IL,2025-03-22,H,0.0,1.0,L,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115147
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Metro Alliance FC 2016G Elite,506308,U10,F,IL,2025-03-22,H,0.0,3.0,L,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115169
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,2017 PFCU Pride,389140,U10,F,IL,2025-03-22,A,1.0,4.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484421
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,St. Louis Stars SC 16 Girls Elite White,510755,U10,F,IL,2025-03-16,A,1.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359711
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,MASC 2016/17 Girls,515944,U10,F,IL,2025-03-16,A,0.0,0.0,D,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115193
gotsport,502240.0,d2d2fcae9185,Impact FC 2016 Girls,Impact FC,Rockwood United 2016G - Palladino,501560,U10,F,IL,2025-03-16,A,2.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/502240.0/game-history,2025-10-16T17:29:18.115215
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,Mo Rush 2016G Azul,501703,U10,F,IL,2025-03-16,A,1.0,0.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359722
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,SASA Spirits 2017G East,383403,U10,F,IL,2025-03-15,H,4.0,2.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386384
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,MidState 2015 Girls,269491,U10,F,IL,2025-03-15,A,1.0,5.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076100
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,SASA Spirits 2015G White,259326,U10,F,IL,2025-03-15,A,0.0,3.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995607
gotsport,329735.0,c75eeb321f0b,SASA Spirits 2016G East,SASA Spirits SC,SASA Spirits 2016G West,259319,U10,F,IL,2025-03-15,A,1.0,2.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/329735.0/game-history,2025-10-16T17:27:25.076110
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,MidState 2015 Girls,269491,U10,F,IL,2025-03-15,A,2.0,4.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493880
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2017G Fire Soccer Club,457542,U10,F,IL,2025-03-15,A,4.0,0.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733951
gotsport,259319.0,c9a992bc1157,SASA Spirits 2016G West,SASA Spirits SC,SASA Spirits 2016G East,329735,U10,F,IL,2025-03-15,H,2.0,1.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/259319.0/game-history,2025-10-16T17:27:08.493857
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,2015 PFCU Dash,141702,U10,F,IL,2025-03-15,A,1.0,7.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.386367
gotsport,524043.0,31538191fd80,Midland United Lady Knights U9,Midland United Soccer Club,Midstate 2016 Girls,393992,U10,F,IL,2025-03-15,A,2.0,4.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/524043.0/game-history,2025-10-16T17:29:30.484431
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2015 PFCU Dash,141702,U10,F,IL,2025-03-15,H,0.0,4.0,L,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733962
gotsport,389142.0,f60914a98348,2016 PFCU Wave,Peoria FC United,SASA Spirits 2015G White,259326,U10,F,IL,2025-03-15,H,2.0,2.0,D,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/389142.0/game-history,2025-10-16T17:27:45.995628
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,2017 PFCU Pride,389140,U10,F,IL,2025-03-15,A,3.0,0.0,W,SLYSA IL Central Division ,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726545
